Time, ID, Lat, Lon, Alt, #WiFi networks, SSID1, MAC1, Frequncy1, Signal1, SSID2, MAC2, Frequncy2, Signal2, SSID3, MAC3, Frequncy3, Signal3, SSID4, MAC4, Frequncy4, Signal4, SSID5, MAC5, Frequncy5, Signal5, SSID6, MAC6, Frequncy6, Signal6, SSID7, MAC7, Frequncy7, Signal7, SSID8, MAC8, Frequncy8, Signal8, SSID9, MAC9, Frequncy9, Signal9, SSID10, MAC10, Frequncy10, Signal10, 
2017-11-02 07:44:57,model=LG-D855,32.17450668,34.90046303,83,10,HOTBOX-2A3C,00:78:9e:f9:f1:7a,6,-72,natalia,a0:ab:1b:58:72:56,4,-75,EdimaxAPb0,74:da:38:98:2a:b0,4,-67,Noe_y_Lidia_2,04:a1:51:c9:29:69,9,-74,Ziv,00:12:2a:d3:53:e8,13,-76,polak,c4:12:f5:83:0a:63,2,-73,RutFr,14:ae:db:b0:64:2d,11,-75,DIRECT-9D-HP OfficeJet Pro 6960,30:e1:71:c4:b8:9e,2,-76,HOTFiber123,b0:b2:8f:20:bf:1e,9,-76,hero,16:0c:c3:ee:9e:b8,6,-72,
2017-11-02 07:44:59,model=LG-D855,32.17462361,34.9002148,52,10,vaad_bezeq,48:ee:0c:3f:5d:99,3,-74,Noe_y_Lidia_2,ec:08:6b:67:f7:ec,9,-72,BezeqNGN_004580_2.4GHz_1,c4:12:f5:81:0d:4e,1,-76,Hana55,a0:8e:78:7f:3b:69,10,-66,Kellnaor,a0:ab:1b:63:27:3c,2,-77,Mira_,00:12:2a:40:0b:ca,5,-74,Bezeq Free,72:6f:13:70:5e:45,12,-77,rundsein,14:ae:db:ce:10:ca,2,-78,GAL2012,7c:03:4c:ba:cc:75,13,-79,rivka,14:ae:db:43:11:a5,6,-79,
2017-11-02 07:45:01,model=LG-D855,32.17451272,34.90023586,68,5,HP-Print-0F-Officejet Pro 6830,70:5a:0f:67:54:0f,11,-78,Ziv,00:12:2a:d3:53:e8,13,-70,michael11,54:e6:fc:cc:61:e8,1,-72,rozenshtein,00:12:2a:41:6e:1a,11,-80,GOLAN T,42502_862_4025888,0,-113,
2017-11-02 07:45:04,model=LG-D855,32.17458535,34.90023827,81,9,geuli,54:e6:fc:a7:93:90,1,-74,Bezeq Free H0281C,72:a1:51:c8:a1:5c,11,-70,Noe5,04:a1:51:c9:29:6a,60,-84,Rafi,14:ae:db:57:fe:3d,11,-72,Tobi,18:d6:c7:ee:ee:05,1,-73,S_HOME_2.4,14:ae:db:a3:c6:92,2,-75,gazit,00:12:2a:1d:76:a3,3,-78,DIRECT-B8-HP DeskJet 3830 series,98:e7:f4:ca:98:b9,9,-78,yifat30,d0:0f:6d:f1:51:d1,8,-79,
2017-11-02 07:45:06,model=LG-D855,32.17458313,34.90021668,84,9,vaad_bezeq,48:ee:0c:3f:5d:99,3,-64,Batia-013,d0:d4:12:65:7e:82,1,-73,BezeqNGN_004580_2.4GHz_1,c4:12:f5:81:0d:4e,1,-71,Thirteen,04:a1:51:c8:a1:5f,11,-66,waltman,e4:6f:13:70:5e:44,12,-73,dyk_bezeq,c0:ff:d4:7d:eb:8d,1,-72,DIRECT-B8-HP DeskJet 3830 series,98:e7:f4:ca:98:b9,9,-70,yifat30,d0:0f:6d:f1:51:d1,8,-71,ADLER,00:8c:54:8c:4a:f1,1,-73,
2017-11-02 07:45:08,model=LG-D855,32.17456823,34.90020948,85,6,Noe_y_Lidia_2,04:a1:51:c9:29:69,9,-69,HOTBOX-6FDE,c0:ac:54:f5:a1:27,1,-76,Bezeq Free,72:6f:13:70:5e:45,12,-72,gofman,e8:cc:18:ed:08:41,6,-70,,62:45:b1:95:4c:80,48,-89,Bezeq Free,72:cc:18:ed:08:42,6,-71,
2017-11-02 07:45:10,model=LG-D855,32.17456134,34.90022002,89,3,Noe_y_Lidia_2,ec:08:6b:67:f7:ec,9,-67,Marina_2.4GHz_12,f8:e9:03:0f:f2:17,11,-79,HOTFiber-CDD0,b0:b2:8f:03:cd:32,11,-81,
2017-11-02 07:45:12,model=LG-D855,32.17456058,34.90022882,92,2,BezeqFree,06:ae:db:57:fe:3d,11,-72,Larisa,00:8c:54:8e:71:01,1,-75,
2017-11-02 07:45:14,model=LG-D855,32.17456043,34.90023797,93,4,chayonet@,e4:6f:13:73:1e:cc,9,-70,Tal5,14:ae:db:cf:ad:15,6,-71,DIRECT-69-HP DeskJet 3830 series,94:57:a5:4c:7c:e8,8,-75,rundsein5,14:ae:db:ce:10:cd,48,-89,
2017-11-02 07:45:15,model=LG-D855,32.17456574,34.90024132,93,2,Miriam,d0:d4:12:67:b5:4a,1,-69,linor,14:ae:db:50:3b:1d,6,-72,
2017-11-02 07:45:18,model=LG-D855,32.17456712,34.90023413,95,2,rivka,14:ae:db:43:11:a5,6,-72,,62:45:b1:0e:7c:3c,48,-88,
2017-11-02 07:45:21,model=LG-D855,32.17458653,34.90013389,94,3,BezeqFree,06:ae:db:b0:64:2d,11,-69,BezeqNGN_004580_5GHz_1,c4:12:f5:81:0d:4f,60,-82,Ziv,14:cc:20:64:ea:01,13,-80,
2017-11-02 07:45:23,model=LG-D855,32.17462734,34.90002877,93,4,Mira_,00:12:2a:40:0b:ca,5,-66,waltman,e4:6f:13:70:5e:44,12,-66,Bezeq Free,72:6f:13:70:5e:45,12,-67,DIRECT-D4-HP DeskJet 4670 series,b0:5a:da:5f:3f:d6,6,-70,
2017-11-02 07:45:25,model=LG-D855,32.17465725,34.89989301,91,7,Thirteen_5,04:a1:51:c8:a1:60,60,-75,RutFr,14:ae:db:b0:64:2d,11,-70,LinkSYS EFR,d8:5d:4c:c0:78:ce,9,-73,DIRECT-E7-HP DeskJet 3700 series,40:b0:34:a6:35:e8,11,-74,Linoyaakov,00:90:8f:2b:ac:1c,8,-76,homsys,00:14:bf:b1:3a:3c,1,-78,Bezeq-N2.4G_9e7970,ac:f1:df:9e:79:71,6,-74,
2017-11-02 07:45:27,model=LG-D855,32.17466045,34.89984534,90,3,linor,14:ae:db:50:3b:1d,6,-65,FRIDA2.4,04:a1:51:c4:41:99,1,-73,HOTFiber-2017,b4:ee:b4:86:c2:86,9,-81,
2017-11-02 07:45:28,model=LG-D855,32.17463547,34.89984785,88,3,Miriam,d0:d4:12:67:b5:4a,1,-64,Alpert2,cc:b2:55:e9:68:24,6,-73,GLPT2,f4:6b:ef:dd:d8:d5,11,-80,
2017-11-02 07:45:31,model=LG-D855,32.17462887,34.89982352,87,4,chayonet@,e4:6f:13:73:1e:cc,9,-65,LilavNet,7c:03:4c:ba:7d:da,1,-74,shkedi_2EX,74:da:38:81:67:66,1,-75,Zeitan,14:ae:db:30:46:0a,2,-80,
2017-11-02 07:45:33,model=LG-D855,32.17463052,34.89978985,86,4,,62:45:b1:95:4c:80,48,-83,GLPT2,e8:d1:1b:45:a1:a2,11,-73,evelin1,c0:ac:54:f8:85:53,1,-82,224,14:ae:db:31:d1:72,6,-83,
2017-11-02 07:45:35,model=LG-D855,32.17463583,34.89977422,87,3,yifat30,d0:0f:6d:f1:51:d1,8,-62,Oren,20:0c:c8:0a:df:d0,11,-82,224,14:ae:db:31:d1:75,48,-90,
2017-11-02 07:45:38,model=LG-D855,32.17466668,34.89976252,87,4,TP-LINK_2FAA,84:16:f9:e4:2f:aa,11,-77,RAVIDI_2.4,a0:4f:d4:2b:3e:f1,1,-78,HOTBOX-2F1A,6c:2e:85:fe:d4:fc,1,-80,FRIDA_5,04:a1:51:c4:41:9a,60,-90,
2017-11-02 07:45:39,model=LG-D855,32.17467652,34.89976332,87,3,HOTBOX-2F1A,6c:2e:85:fe:d4:fc,1,-72,BezeqFree,06:ae:db:b7:ad:7d,6,-73,armandc,14:ae:db:b7:ad:7d,6,-79,
2017-11-02 07:45:41,model=LG-D855,32.17469763,34.89976377,86,1,orange,00:90:8f:7d:b7:ec,1,-81,
2017-11-02 07:45:44,model=LG-D855,32.17470233,34.89976595,86,1,linor,14:ae:db:50:3b:1d,6,-59,
2017-11-02 07:45:45,model=LG-D855,32.17470146,34.89976771,87,1,hotbox12345,0e:41:58:01:23:9c,6,-76,
2017-11-02 07:45:48,model=LG-D855,32.17470663,34.89976887,87,2,Miriam,d0:d4:12:67:b5:4a,1,-58,Doris_2.4,c4:12:f5:83:9c:29,1,-83,
2017-11-02 07:45:54,model=LG-D855,32.17472397,34.8997825,88,1,Kenan,ac:f1:df:9e:71:41,11,-80,
2017-11-02 07:46:00,model=LG-D855,32.17475836,34.89979593,89,1,homsys,00:14:bf:b1:3a:3c,1,-73,
2017-11-02 07:46:04,model=LG-D855,32.17482215,34.89984595,87,2,Doris_2.4_5,c4:12:f5:83:9c:2a,60,-90,GOLAN T,42502_862_3911456,0,-113,
2017-11-02 07:46:06,model=LG-D855,32.17487207,34.89986811,87,4,shkedi,74:da:3b:81:67:67,1,-72,HOTFiber-2017,b4:ee:b4:86:c2:86,9,-73,koral,a0:ab:1b:5e:60:6c,2,-76,HOT sofer,b0:b2:8f:3d:d9:43,1,-78,
2017-11-02 07:46:08,model=LG-D855,32.17490917,34.89991118,87,3,TP-LINK_2FAA,84:16:f9:e4:2f:aa,11,-72,orange,00:90:8f:7d:b7:ec,1,-76,HILA-2.4,14:ae:db:31:77:5a,11,-80,
2017-11-02 07:46:10,model=LG-D855,32.17492341,34.89996584,84,3,HP-Print-41-Officejet 6700,a0:d3:c1:88:ea:41,6,-73,Doris_2.4,c4:12:f5:83:9c:29,1,-76,,02:18:1a:7f:ca:37,36,-84,
2017-11-02 07:46:12,model=LG-D855,32.17492004,34.90002607,86,1,Doris_2.4_5,c4:12:f5:83:9c:2a,60,-85,
2017-11-02 07:46:14,model=LG-D855,32.17491167,34.90009234,87,3,Gandi11,08:3e:5d:61:a4:bb,1,-78,ravit-1,e8:d1:1b:45:a2:22,6,-79,GOLAN T,42502_862_4025887,0,-113,
2017-11-02 07:46:16,model=LG-D855,32.17489786,34.90017218,87,2,HILA-2.4,14:ae:db:31:77:5a,11,-75,ira_wifi,a0:ab:1b:5e:45:00,4,-77,
2017-11-02 07:46:18,model=LG-D855,32.17488224,34.90026848,86,2,HOTBOX_245973,74:da:3b:3d:23:6b,11,-77,jafa,14:ae:db:c1:2c:95,11,-78,
2017-11-02 07:46:20,model=LG-D855,32.17487788,34.90036511,88,4,ravit-1,e8:d1:1b:45:a2:22,6,-70,shkedi_2EX,74:da:38:81:67:66,1,-70,Golan,64:70:02:8b:06:40,4,-72,Aviram,74:da:38:17:53:f6,1,-76,
2017-11-02 07:46:22,model=LG-D855,32.17486239,34.90042312,88,4,raz-wifi_2.4,14:ae:db:b5:52:2d,11,-79,Gandi11,b4:ee:b4:f9:7e:66,13,-80,homedigital_2GExt_5GExt,78:d9:9f:f5:59:31,40,-87,Marina_5GHz_1,f8:e9:03:0f:f2:18,48,-88,
2017-11-02 07:46:24,model=LG-D855,32.17482489,34.9004207,89,1,kritzer_2.4,c4:04:15:65:e9:98,1,-78,
2017-11-02 07:46:26,model=LG-D855,32.17480709,34.90040905,90,2,Mester,e8:fc:af:97:dd:31,6,-69,hotbox12345,00:78:9e:fa:8f:d5,6,-77,
2017-11-02 07:46:33,model=LG-D855,32.17498572,34.90043087,89,1,Shahar_the_King_2.4_2EX,74:da:38:3d:23:6a,11,-79,
2017-11-02 07:46:36,model=LG-D855,32.17491931,34.9004044,89,2,rundsein5,14:ae:db:ce:10:cd,48,-84,Partner-4G-BB25,a8:c8:3a:35:bb:25,10,-79,
2017-11-02 07:46:38,model=LG-D855,32.17492936,34.90041267,90,2,BezeqFree,06:ae:db:b5:52:2d,11,-82,Adrian,14:ae:db:b6:68:15,11,-83,
2017-11-02 07:46:44,model=LG-D855,32.17482573,34.90040901,93,2,Marina_5GHz_1,f8:e9:03:0f:f2:18,48,-81,erel,a0:4f:d4:46:2d:61,11,-81,
2017-11-02 07:46:46,model=LG-D855,32.17476427,34.90041042,89,3,HOTBOX_245973,74:da:3b:3d:23:6b,11,-71,Shahar_the_King_2.4_2EX,74:da:38:3d:23:6a,11,-70,BezeqFree,06:ae:db:b6:68:15,11,-81,
2017-11-02 07:46:48,model=LG-D855,32.17482054,34.90046684,91,4,Minas,c0:ac:54:f8:6a:b7,9,-78,WiFi-Sec5GHz,10:be:f5:26:2f:51,44,-85,,fa:8f:ca:80:80:08,44,-82,Edimax AP,00:1f:1f:a8:42:b7,11,-82,
2017-11-02 07:46:50,model=LG-D855,32.17489835,34.90049917,89,5,Adrian,14:ae:db:b6:68:15,11,-78,rosita,f4:ec:38:b0:7d:5a,1,-75,ori,10:be:f5:3f:91:ae,9,-76,Nakash_2.4,c4:04:15:65:f3:d2,1,-77,dinerman,7c:b7:33:a1:98:e6,1,-79,
2017-11-02 07:46:53,model=LG-D855,32.1748991,34.90052843,94,3,hotbox12345,0e:41:58:01:23:9c,6,-71,Simtat HaDror Resort,00:23:cd:16:72:18,12,-79,HOTBOX-9582,00:78:9e:fa:c8:5b,6,-80,
2017-11-02 07:46:55,model=LG-D855,32.17487987,34.90052184,94,1,Bar AP,74:da:38:6d:7b:18,11,-80,
2017-11-02 07:46:57,model=LG-D855,32.17485523,34.90053247,93,7,erel,a0:4f:d4:46:2d:61,11,-75,BezeqFree,06:ae:db:b6:68:15,11,-74,dinerman,7c:b7:33:a1:98:e6,1,-72,WiFi-Sec,10:be:f5:26:2f:53,9,-76,homedigital_2GExt_2GExt,78:d9:9f:f5:59:32,1,-76,Nakash_5,c4:04:15:65:f3:d3,60,-89,Bezeq Free S036B6,62:fc:af:9d:b2:aa,11,-81,
2017-11-02 07:46:59,model=LG-D855,32.17482175,34.90052929,88,1,elad57_2.4,e8:fc:af:9d:b2:a9,11,-82,
2017-11-02 07:47:01,model=LG-D855,32.174819,34.90054249,88,1,HOTFiber-969A,f4:6b:ef:e0:eb:fe,6,-74,
2017-11-02 07:47:04,model=LG-D855,32.17482448,34.90059889,89,3,Art Vandaley,74:da:39:3d:18:9d,6,-79,Roseyo,00:78:9e:fa:0a:08,1,-80,homedigital,d0:d4:12:5c:6a:ea,1,-80,
2017-11-02 07:47:06,model=LG-D855,32.17481254,34.90066898,90,6,Marina_2.4GHz_12,f8:e9:03:0f:f2:17,11,-72,gazit,00:12:2a:1d:76:a3,3,-70,alex,9c:d3:6d:99:39:b4,11,-78,viktor5,e8:fc:af:8d:9e:32,11,-80,Vladimir,00:8c:54:de:5c:71,6,-82,Mester-5G-1,e8:fc:af:97:dd:30,44,-88,
2017-11-02 07:47:08,model=LG-D855,32.17478624,34.9007625,92,9,Partner-4G-BB25,a8:c8:3a:35:bb:25,10,-74,homedigital_2GExt_2GExt,78:d9:9f:f5:59:32,1,-64,homedigital_2GExt_5GExt,78:d9:9f:f5:59:31,40,-68,silvanaM,d0:0f:6d:c1:fa:af,5,-77,anat,d8:fe:e3:04:78:b1,11,-78,Lion5EX2,74:da:38:ae:93:01,5,-79,Leonid,ac:f1:df:9e:a5:29,11,-79,Shemesh,b4:ee:b4:a9:33:a9,1,-80,homedigital_5GExt,78:d9:9f:f1:73:81,44,-87,
2017-11-02 07:47:10,model=LG-D855,32.1747716,34.90087279,91,9,HOTFiber-2017,b4:ee:b4:86:c2:86,9,-80,homedigital,d0:d4:12:5c:6a:ea,1,-74,Vladimir,00:8c:54:de:5c:71,6,-74,Shemesh,b4:ee:b4:a9:33:a9,1,-75,Schmidt-Net,00:78:9e:fa:fe:47,3,-71,mayan.gabay,14:ae:db:43:b4:85,11,-71,BEZEQINT-82E1,14:ae:db:cf:82:e5,1,-73,Pretty fly for a WIFI,06:ae:db:cf:82:e5,1,-74,dany_5,20:0c:c8:1b:22:75,60,-87,
2017-11-02 07:47:12,model=LG-D855,32.17474484,34.90099778,91,9,Partner-4G-BB25,a8:c8:3a:35:bb:25,10,-68,ori,10:be:f5:3f:91:ae,9,-71,HOTBOX-F88A,00:78:9e:fa:a6:bd,9,-74,BezeqFree,06:ae:db:3a:d8:25,1,-75,Nena,c4:04:15:2b:e6:1a,11,-76,matza3,14:ae:db:3a:d8:25,1,-76,Shavit,c0:ac:54:f8:19:37,9,-78,TheTvils-plus,40:a5:ef:19:30:a6,1,-78,Adibd,f4:ec:38:b0:40:46,11,-80,
2017-11-02 07:47:14,model=LG-D855,32.17473026,34.90112168,92,10,Lion5EX2,74:da:38:ae:93:01,5,-73,mayan,c0:ac:54:f7:a4:24,1,-71,Galia,c4:3d:c7:5a:5d:2e,6,-73,SUZANNA_2.4,e8:fc:af:97:6a:fe,1,-75,ziv,7c:03:4c:ba:fa:22,1,-76,Yakov-home,c4:6e:1f:bd:96:2a,6,-77,kopel,14:ae:db:bd:f4:9a,2,-78,Lion5EX,74:da:38:ae:93:02,48,-87,2341481_5,14:ae:db:bd:f4:9d,48,-88,GOLAN T,42502_862_4025887,0,-113,
2017-11-02 07:47:16,model=LG-D855,32.17465474,34.90121011,91,3,Shavit,c0:ac:54:f8:19:37,9,-69,hamutal,00:8c:54:91:b0:91,6,-72,DIRECT-F9-HP OfficeJet Pro 6960,ec:8e:b5:6c:e6:fb,2,-80,
2017-11-02 07:47:17,model=LG-D855,32.174634,34.90125857,91,9,BEZEQINT-82E1,14:ae:db:cf:82:e5,1,-68,Pretty fly for a WIFI,06:ae:db:cf:82:e5,1,-68,Shavit,c0:ac:54:f8:19:37,9,-63,kopel,14:ae:db:bd:f4:9a,2,-70,David,fc:75:16:54:f5:50,1,-64,WiFi-Sec,10:be:f5:26:2f:53,9,-71,HOTBOX-9852,e0:ce:c3:1b:98:58,6,-76,HOTboxnet,c0:ac:54:f7:15:d6,1,-77,Bezeq Free,52:a1:51:c9:dd:ed,1,-77,
2017-11-02 07:47:20,model=LG-D855,32.1746516,34.90149841,92,9,Minas,c0:ac:54:f8:6a:b7,9,-74,2341481_5,14:ae:db:bd:f4:9d,48,-77,alex,9c:d3:6d:bf:3e:56,9,-75,Bezeq Free BF3E56,72:d3:6d:bf:3e:57,9,-73,Linoy,14:ae:db:cd:1f:3a,5,-71,Pantum-AP-96F983,20:f4:1b:96:f9:83,11,-73,SUZANNA_5,e8:fc:af:97:6a:ff,60,-78,Eladana,14:ae:db:b1:8c:ed,1,-74,HOTBOX-TAL,08:3e:5d:63:09:89,1,-76,
2017-11-02 07:47:22,model=LG-D855,32.17462461,34.90163463,90,9,SUZANNA_2.4,e8:fc:af:97:6a:fe,1,-69,DIRECT-F9-HP OfficeJet Pro 6960,ec:8e:b5:6c:e6:fb,2,-75,HOTBOX-9852,e0:ce:c3:1b:98:58,6,-66,mtbox2,8c:59:c3:a2:e0:39,1,-72,rachel,10:5a:f7:07:f9:a5,1,-74,rani7,e8:fc:af:81:3f:e5,11,-75,HOTBOX-1F0A,d8:fb:5e:17:1f:10,6,-76,HOTBOX-TAL,54:64:d9:61:15:43,1,-76,BezeqFree,06:ae:db:c1:94:bd,11,-77,
2017-11-02 07:47:24,model=LG-D855,32.17452358,34.90171574,91,7,Marina_2.4GHz_12,f8:e9:03:0f:f2:17,11,-82,Cellcom-WiFi_1342,10:5a:f7:07:f9:a6,52,-79,HOTBOX-TAL,08:3e:5d:63:09:89,1,-65,HOTBOX-TAL,fc:b4:e6:d2:74:0d,13,-77,Tully,14:ae:db:4e:b6:cd,6,-69,HOTBOX-TAL,08:3e:5d:63:05:2d,1,-74,Sobolev-Home,cc:b2:55:e8:e7:73,6,-78,
2017-11-02 07:47:26,model=LG-D855,32.1745296,34.90182683,92,6,homedigital_5GExt,78:d9:9f:f1:73:81,44,-86,HomeFr,d0:0f:6d:82:79:99,8,-75,Mor,b4:ee:b4:8c:c7:48,10,-76,HOTBOX-TAL,08:3e:5d:63:09:ef,13,-76,ednam,00:0e:f4:de:56:11,1,-80,HOTFiber-F58D,f8:ab:05:4b:c6:a7,13,-80,
2017-11-02 07:47:28,model=LG-D855,32.17452194,34.90186758,92,8,Sobolev-Home,cc:b2:55:e8:e7:73,6,-71,kohan,a0:4f:d4:43:82:31,11,-70,,6c:3b:6b:be:f0:5f,1,-74,simf,50:c7:bf:3c:5c:45,7,-78,Nostro 2.4,c4:12:f5:81:74:82,2,-78,simf5,50:c7:bf:3c:5c:47,36,-87,Nostro_LTD5.0,c4:12:f5:81:74:81,48,-88,zisser555,00:16:e3:ef:0f:b8,6,-82,
2017-11-02 07:47:30,model=LG-D855,32.1745364,34.90187744,91,3,Vladimir,00:8c:54:de:5c:71,6,-80,lea_5GExt,d0:0e:d9:18:5b:70,36,-79,?????.b,fa:8f:ca:69:42:4e,6,-80,
2017-11-02 07:47:32,model=LG-D855,32.17454508,34.9018814,91,2,Pinuki2.4,80:1f:02:56:31:cc,3,-78,Kfir,a0:ab:1b:5d:e7:f4,4,-83,
2017-11-02 07:47:35,model=LG-D855,32.17455613,34.90187504,91,1,wifi in car-1241,08:97:58:33:47:da,2,-73,
2017-11-02 07:47:38,model=LG-D855,32.17456581,34.90187089,89,2,wifi in car-1241,08:97:58:33:47:da,2,-65,Nostro 2.4,74:da:3a:a7:7e:4e,2,-79,
2017-11-02 07:47:41,model=LG-D855,32.17457216,34.90187229,88,2,HOTBOX-TAL,54:64:d9:61:15:43,1,-71,Tully,14:ae:db:4e:b6:cd,6,-63,
2017-11-02 07:47:47,model=LG-D855,32.17457321,34.90187229,88,2,HOTBOX-TAL,fc:b4:e6:d2:74:0d,13,-72,zisser555,00:16:e3:ef:0f:b8,6,-74,
2017-11-02 07:47:50,model=LG-D855,32.17457309,34.90187262,88,2,nira,14:ae:db:b0:63:15,1,-74,Dadosh_5,a4:5d:a1:77:60:23,52,-89,
2017-11-02 07:47:53,model=LG-D855,32.17457312,34.90187268,88,1,BezeqFree,06:ae:db:45:fe:7d,6,-78,
2017-11-02 07:48:02,model=LG-D855,32.17457325,34.90187296,88,1,Kfir1,00:1d:7e:bc:fb:44,6,-82,
2017-11-02 07:48:05,model=LG-D855,32.17457333,34.90187311,88,2,elad,e8:74:e6:ff:eb:e1,1,-80,pasha,9c:d3:6d:c0:89:64,11,-82,
2017-11-02 07:48:08,model=LG-D855,32.17457441,34.90187367,88,1,yossi311,14:ae:db:43:4f:1d,6,-79,
2017-11-02 07:48:11,model=LG-D855,32.17457468,34.9018738,88,1,simf5,50:c7:bf:3c:5c:47,36,-82,
2017-11-02 07:48:17,model=LG-D855,32.17457497,34.90187425,88,4,lea_2GExt,d0:0e:d9:18:5b:71,1,-74,VDSL Vtech NB403-IL,14:ae:db:45:fe:7d,6,-78,HOTBOX-8EA8,7c:03:4c:ff:4f:4e,1,-80,Dadosh_2.4,a4:5d:a1:77:60:22,1,-81,
2017-11-02 07:48:20,model=LG-D855,32.17457501,34.90187444,88,2,ednam,00:0e:f4:de:56:11,1,-75,Nostro 2.4_2EX,74:da:38:a7:7e:4d,2,-81,
2017-11-02 07:48:23,model=LG-D855,32.17457358,34.90188014,88,1,Wifi Display D893,7c:c7:09:ff:d8:93,6,-77,
2017-11-02 07:48:26,model=LG-D855,32.17456221,34.90203785,93,4,Wifi Display D893,7c:c7:09:ff:d8:93,6,-69,ivgi,00:90:8f:3a:1e:e8,9,-77,goykhman,14:ae:db:31:e5:62,11,-78,NSA Listening Post 50,90:8d:78:54:e9:43,60,-90,
2017-11-02 07:48:28,model=LG-D855,32.17462111,34.9021474,92,2,HotSpot 535,08:d8:33:c6:49:e7,6,-77,GOLAN T,42502_862_4025887,0,-113,
2017-11-02 07:48:30,model=LG-D855,32.17474097,34.90218483,92,6,anat,a0:ab:1b:5e:60:80,2,-77,bulva,b0:48:7a:f8:cc:78,9,-78,Levana,c4:04:15:51:b9:ef,1,-78,DIRECT-87-HP OfficeJet 3830,98:e7:f4:7c:64:a6,1,-79,HOTBOX-C5DC,c0:ac:54:f7:4f:c3,11,-83,Bezeq Free G02F32,52:04:15:51:b9:ec,1,-77,
2017-11-02 07:48:32,model=LG-D855,32.17486573,34.90221131,89,9,HOTBOX-C5DC,c0:ac:54:f7:4f:c3,11,-77,DIRECT-AC-HP DeskJet 3830 series,94:57:a5:49:5e:3a,1,-75,Bachar,e4:6f:13:6f:cd:d0,7,-77,haviv,d0:d4:12:64:67:f2,1,-78,rotem,14:ae:db:ca:09:1a,7,-78,lea,c0:ac:54:f8:90:6e,6,-79,ittamar46,e0:ce:c3:f1:6a:e3,11,-79,rotem_5,14:ae:db:ca:09:1d,48,-84,BezeqFree,14:af:db:ca:09:1a,7,-80,
2017-11-02 07:48:34,model=LG-D855,32.17496223,34.90223521,90,10,anat,a0:ab:1b:5e:60:80,2,-70,HOTBOX-C5DC,c0:ac:54:f7:4f:c3,11,-71,haviv,d0:d4:12:64:67:f2,1,-73,rotem,14:ae:db:ca:09:1a,7,-72,ittamar46,e0:ce:c3:f1:6a:e3,11,-74,BezeqFree,14:af:db:ca:09:1a,7,-72,Kfir,a0:ab:1b:5d:e7:f4,4,-67,rotem,18:a6:f7:3a:1a:3a,7,-76,Foxy,6c:2e:85:fe:bd:28,11,-80,badalya,cc:b2:55:69:01:ce,6,-81,
2017-11-02 07:48:36,model=LG-D855,32.17505491,34.90226041,89,7,NSA Listening Post 50,90:8d:78:54:e9:43,60,-79,bulva,b0:48:7a:f8:cc:78,9,-73,DIRECT-AC-HP DeskJet 3830 series,94:57:a5:49:5e:3a,1,-68,rotem_5,14:ae:db:ca:09:1d,48,-78,kerenknew,d8:fb:5e:f5:8b:3f,1,-73,newNovo,ac:f1:df:18:3f:43,11,-74,muli 68,7c:03:4c:ff:3a:33,11,-76,
2017-11-02 07:48:38,model=LG-D855,32.17516019,34.90229363,88,6,badalya,cc:b2:55:69:01:ce,6,-73,ki_tov2_2.4_5,f8:e9:03:14:91:fb,36,-83,128_f143c0,d8:37:be:f1:43:c1,8,-79,NSA Listening Post 24,90:8d:78:54:e9:44,1,-80,newNovo_5,ac:f1:df:18:3f:44,48,-85,turgeman,14:ae:db:43:e3:3d,11,-82,
2017-11-02 07:48:40,model=LG-D855,32.17526481,34.90233543,86,10,128_f143c0,d8:37:be:f1:43:c1,8,-73,TP-LINK_E6BF8E,64:70:02:e6:bf:8e,5,-73,HP-Print-A9-Deskjet 4640 series,64:51:06:73:e4:a9,6,-76,HOT,c0:ac:54:f5:d2:ba,11,-77,niv,14:ae:db:56:ae:95,6,-77,DANI,a0:f3:c1:49:65:97,9,-77,BezeqFree,06:ae:db:b9:5c:f5,1,-78,Jane,7c:03:4c:ff:66:e5,11,-79,Litai,14:ae:db:b9:5c:f5,1,-79,Orii_p,2c:b0:5d:20:0b:1f,11,-81,
2017-11-02 07:48:42,model=LG-D855,32.17538259,34.90238818,85,9,turgeman,14:ae:db:43:e3:3d,11,-76,BezeqFree,06:ae:db:b9:5c:f5,1,-70,Litai,14:ae:db:b9:5c:f5,1,-71,Marina,e0:46:9a:81:73:62,11,-73,HOTFiber-C1CC,e8:d1:1b:9a:31:0f,11,-74,Jeanullman,14:ae:db:31:56:62,6,-76,Subay,00:8c:54:8a:78:b1,1,-78,mazda,20:0c:c8:2c:41:f3,11,-78,Bezeq Free 817362,72:46:9a:81:73:63,11,-72,
2017-11-02 07:48:44,model=LG-D855,32.17548138,34.90241115,84,5,Jeanullman5,14:ae:db:31:56:65,48,-83,AEH-W4A1-b0411d2a59dc,b0:41:1d:2a:59:dc,7,-75,lubosh,7c:03:4c:ba:a4:cb,1,-78,sara,c0:ac:54:f5:6b:d6,1,-78,HOTBOX100,7c:03:4c:ff:4b:e4,9,-80,
